0,05	20,7922526131572
0,1	21,9572727488085
0,15	22,8335906869435
0,2	23,5182560856783
0,25	24,1276669896699
0,3	25,1266210816448
0,35	25,523089320761
0,4	26,3551950405632
0,45	26,8296287193913
0,5	27,3874931804447
0,55	27,604921825935
0,6	27,8134881129267
0,65	28,362376930227
0,7	28,7171611010953
0,75	28,7276808520492
0,8	29,2804353272633
0,85	29,4480215539259
0,9	29,1777917778159
0,95	29,4376366955546
1	29,4076041429834
1,05	29,3191894213631
1,1	29,6056666438282
1,15	29,5337199602455
1,2	29,2356235680883
1,25	29,1568207449831
1,3	29,1893694682611
1,35	28,921532612966
1,4	28,7696006757563
1,45	28,5198460360227
1,5	27,8724898411357
1,55	27,7657736026815
1,6	27,6113847910123
1,65	27,2297886351826
1,7	26,5994761506801
1,75	26,2397460689639
1,8	25,7469600868722
1,85	25,3112065244232
1,9	25,0196406997299
1,95	24,5246966392605
2	23,8397158562612
2,05	23,4957690835244
2,1	23,1547638464656
2,15	22,6316017104937
2,2	21,9979924903352
2,25	21,1771838544411
2,3	20,8761116237949
2,35	20,0240062311505
2,4	19,5875571279261
2,45	18,8982710417092
2,5	18,2672360280246
2,55	17,6421486430681
2,6	17,3280987393331
2,65	16,6315906231338
2,7	16,0232759842759
2,75	15,570314269756
2,8	14,6910778586506
2,85	14,0987293476191
2,9	13,8572196754535
2,95	13,0845265720417
3	12,6700617701559
3,05	12,1169166115798
3,1	11,3684805654726
3,15	10,7867254200544
3,2	10,2230738121242
3,25	9,84531256702839
3,3	9,19549246002299
3,35	8,52328530941541
3,4	8,049232146339
3,45	7,96411777433985
3,5	7,50841608847607
3,55	6,67832461502135
3,6	6,42070537713516
3,65	6,01297619308745
3,7	5,51412432833867
3,75	5,20251955343068
3,8	5,00762951660451
3,85	4,663912385852
3,9	4,29018651116744
3,95	4,24842974179079
4	3,94356675593334
4,05	3,97925200895296
4,1	3,78809263153983
4,15	3,69882700710524
4,2	3,60411879516688
4,25	3,22725271021896
4,3	3,32354641431361
4,35	3,55260616308124
4,4	3,59589644456017
4,45	3,36661015611031
4,5	3,81465189515046
4,55	3,76995977827018
4,6	4,24768845210224
4,65	4,15399905524269
4,7	4,6651571221642
4,75	5,11570483468845
4,8	5,55726502904462
4,85	6,05514856950048
4,9	6,37258244790254
4,95	6,87877018515458
5	7,31964653887922
5,05	8,26550689881574
5,1	8,74270886629301
5,15	9,78688087697348
5,2	10,4408454102751
5,25	11,3479440625813
5,3	12,3976416057279
5,35	13,425224169235
5,4	14,4749867179023
5,45	15,4795145761045
5,5	16,4519649579061
