0,05	6,85016332430834
0,1	6,25214229171876
0,15	5,7371013789959
0,2	5,28179417352571
0,25	4,88999970760757
0,3	4,49872197546385
0,35	4,20116048929012
0,4	3,90035829024204
0,45	3,61286821644611
0,5	3,37066492690931
0,55	3,18293539017668
0,6	2,95144288817764
0,65	2,8108687861248
0,7	2,6287404263565
0,75	2,47399071842551
0,8	2,3721742357166
0,85	2,23372572411256
0,9	2,1011767405378
0,95	2,00826904153167
1	1,90776540767845
1,05	1,85092169396921
1,1	1,77702803272398
1,15	1,67838917111148
1,2	1,62634667396829
1,25	1,57271686585278
1,3	1,51892378171181
1,35	1,43233392354735
1,4	1,41220185950902
1,45	1,32491667511033
1,5	1,28755928919861
1,55	1,26572033860731
1,6	1,21059225422909
1,65	1,1616578750529
1,7	1,11985975920895
1,75	1,12505367288871
1,8	1,05329949942474
1,85	1,0594287116752
1,9	0,994355118680991
1,95	0,962226010173961
2	0,938362451570265
2,05	0,927480404279899
2,1	0,881950220903222
2,15	0,86133260933885
2,2	0,834624219638885
2,25	0,84384048555543
2,3	0,808597021657389
2,35	0,792848301471008
2,4	0,756177986542272
2,45	0,764887948697847
2,5	0,728432400709471
2,55	0,726608202252609
2,6	0,675101212472013
2,65	0,658837711866946
2,7	0,637961890397862
2,75	0,637822614801541
2,8	0,601197667084044
2,85	0,585539228171136
2,9	0,570857334740602
2,95	0,587052748535977
3	0,552882803681938
3,05	0,542223338785117
3,1	0,545685069705211
3,15	0,50522489252319
3,2	0,508392693659973
3,25	0,474152613188885
3,3	0,498001927509285
3,35	0,470549680715616
3,4	0,444162303935189
3,45	0,449433387521966
3,5	0,445467847232325
3,55	0,407178241182676
3,6	0,398950446683131
3,65	0,388767083089549
3,7	0,413564866337321
3,75	0,367374043480554
3,8	0,371934384987938
3,85	0,378860618492068
3,9	0,352499637357033
3,95	0,355269031190307
4	0,349295126111674
4,05	0,311516218955061
4,1	0,317114311246877
4,15	0,312046356254796
4,2	0,289819010113859
4,25	0,284248126429169
4,3	0,30197853120897
4,35	0,303974111595129
4,4	0,296774509974872
4,45	0,268804612469139
4,5	0,26836923337591
4,55	0,248352965718491
4,6	0,270695108927861
4,65	0,251917081894841
4,7	0,246916716423149
4,75	0,242310057729316
4,8	0,237082233088447
4,85	0,222652326537741
4,9	0,19743361390419
4,95	0,190616867963537
5	0,187492994783674
