0,05	0,524706566521329
0,1	0,502288218109612
0,15	0,502549802341991
0,2	0,526280134078202
0,25	0,633701361787126
0,3	0,586621834059028
0,35	0,668532294047809
0,4	0,759287862850561
0,45	0,867571316854671
0,5	0,878322412092036
0,55	1,04915544635838
0,6	1,11085898388704
0,65	1,29992777386883
0,7	1,51190360452158
0,75	1,68207174709323
0,8	1,93064106292857
0,85	2,21538109590264
0,9	2,53930740106055
0,95	2,84803539900193
1	3,17601736910184
1,05	3,51948748693473
1,1	3,89779110755267
1,15	4,13106485062807
1,2	4,53861954603313
1,25	4,78907278543031
1,3	4,97539489345567
1,35	5,18620156615888
1,4	5,32773303940736
1,45	5,45834017777357
1,5	5,54984275537101
1,55	5,50176763864635
1,6	5,38433256967786
1,65	5,17742231441873
1,7	4,98252978030743
1,75	4,74949990702706
1,8	4,49099316168172
1,85	4,15742394564615
1,9	3,81164023514436
1,95	3,54221463467043
2	3,18138752149392
2,05	2,84941956493245
2,1	2,58981772702143
2,15	2,24803213174414
2,2	2,05534140075252
2,25	1,82406382713497
2,3	1,5699250180671
2,35	1,37060649026809
2,4	1,23202348723993
2,45	1,14946922483638
2,5	1,07377979373446
2,55	1,11953729246557
2,6	1,07564643583515
2,65	1,05446653920632
2,7	1,18023228416986
2,75	1,16360806732752
2,8	1,35694861542328
2,85	1,44930637660035
2,9	1,59477451203865
2,95	1,74757712564376
3	1,82509463034108
3,05	1,96922414327641
3,1	2,23050768774408
3,15	2,39378288644119
3,2	2,54928188807367
3,25	2,60205207127887
3,3	2,80001754152828
3,35	2,90243744207656
3,4	2,97850725718365
3,45	2,97042734440686
3,5	3,0446595877041
3,55	2,93468567960468
3,6	2,98236955782244
3,65	2,87391062876357
3,7	2,72270123539199
3,75	2,68708410110317
3,8	2,44718530806893
3,85	2,35570313171806
3,9	2,20351314988475
3,95	1,95927065401089
4	1,87073892654587
4,05	1,72306507199705
4,1	1,56027416489155
4,15	1,33518090645623
4,2	1,25617672280753
4,25	1,16264522407002
4,3	0,980615981765406
4,35	0,958511440380768
4,4	0,781580878432856
4,45	0,811467697636671
4,5	0,695880285883554
4,55	0,661043477139542
4,6	0,644178019038972
4,65	0,637743733453627
4,7	0,518319531500148
4,75	0,500804503360033
4,8	0,550034695387838
4,85	0,476624249295681
4,9	0,505998221897124
4,95	0,493245093622287
5	0,459944437462591
